500,3.726090431213379,1339
500,2.4045467376708984,1369
500,3.8630075454711914,1360
500,3.176508665084839,1365
500,3.510606288909912,1361
500,3.1765081882476807,1376
500,3.2004969120025635,1350
500,3.5305607318878174,1329
500,3.3550310134887695,1358
500,3.3251121044158936,1371
500,2.9142091274261475,1363
500,3.286269426345825,1373
500,2.5621957778930664,1361
500,2.9441330432891846,1357
500,2.7695960998535156,1357
500,2.671908140182495,1350
500,2.5741169452667236,1355
500,2.290928363800049,1392
500,2.872321367263794,1363
500,2.6189987659454346,1356
500,2.621049165725708,1372
500,3.2752432823181152,1355
500,3.2174108028411865,1346
500,3.101710081100464,1317
500,3.2117104530334473,1345
500,2.363637924194336,1359
500,3.307101011276245,1316
500,2.898287057876587,1349
500,2.886336088180542,1363
500,3.4767074584960938,1335
500,2.8892767429351807,1329
500,3.301133632659912,1378
500,3.822781562805176,1364
500,3.9654030799865723,1348
500,3.503682851791382,1344
500,3.543523073196411,1356
500,4.017260313034058,1347
500,3.3689935207366943,1355
500,3.2334001064300537,1340
500,3.0050230026245117,1352
500,2.682828903198242,1369
500,2.857412576675415,1359
500,3.4946558475494385,1354
500,3.572500467300415,1375
500,2.9092214107513428,1356
500,2.305891275405884,1354
500,3.5545542240142822,1360
500,3.2114148139953613,1362
500,2.859410047531128,1334
