500,1.6416103839874268,4069,1945
500,1.3733313083648682,3914,1945
500,0.8886241912841797,4019,1945
500,0.8856332302093506,3972,1945
500,0.9405367374420166,3916,1945
500,0.8846688270568848,3985,1945
500,0.9200561046600342,3929,1945
500,0.9664156436920166,3905,1945
500,0.9185447692871094,3916,1945
500,0.8676795959472656,4002,1945
500,0.8776967525482178,4031,1945
500,0.8676810264587402,3847,1945
500,1.0172865390777588,4027,1945
500,0.9035830497741699,4043,1945
500,0.8696746826171875,3930,1945
500,0.8626935482025146,4000,1945
500,0.8906199932098389,4026,1945
500,0.9035844802856445,3984,1945
500,0.9045810699462891,3993,1945
500,0.9135572910308838,3918,1945
500,0.9434776306152344,3991,1945
500,0.9235308170318604,4019,1945
500,0.8976538181304932,4000,1945
500,0.9504601955413818,3886,1945
500,0.9394886493682861,3992,1945
500,0.863692045211792,3911,1945
500,0.8966553211212158,3892,1945
500,0.978384256362915,3942,1945
500,0.9623847007751465,3984,1945
500,0.8716692924499512,4057,1945
500,0.875659704208374,3887,1945
500,1.0182783603668213,4049,1945
500,0.9285168647766113,3917,1945
500,1.2147526741027832,3990,1945
500,1.1997873783111572,4045,1945
500,1.179809808731079,3916,1945
500,1.1748979091644287,3959,1945
500,1.203784465789795,3840,1945
500,0.8786494731903076,3913,1945
500,0.9415690898895264,3994,1945
500,0.9035978317260742,3998,1945
500,0.9015810489654541,4086,1945
500,0.8816635608673096,3929,1945
500,0.9115455150604248,3912,1945
500,0.8936073780059814,3922,1945
500,0.9075844287872314,3940,1945
500,1.1778011322021484,3927,1945
500,0.8716621398925781,3897,1945
500,1.2676162719726562,3968,1945
