50,0.2822434902191162,305,1945
50,0.18051505088806152,337,1945
50,0.20046186447143555,289,1945
50,0.2603006362915039,350,1945
50,0.16858577728271484,305,1945
50,0.17157340049743652,306,1945
50,0.16549324989318848,343,1945
50,0.16754651069641113,319,1945
50,0.1655867099761963,332,1945
50,0.16954493522644043,345,1945
50,0.1994643211364746,330,1945
50,0.17357611656188965,312,1945
50,0.17357349395751953,309,1945
50,0.17753076553344727,305,1945
50,0.1884605884552002,303,1945
50,0.17357730865478516,335,1945
50,0.17553067207336426,306,1945
50,0.1775660514831543,323,1945
50,0.17851853370666504,319,1945
50,0.17552542686462402,325,1945
50,0.17552876472473145,350,1945
50,0.1784815788269043,329,1945
50,0.24335193634033203,342,1945
50,0.18051600456237793,313,1945
50,0.17357850074768066,306,1945
50,0.18350815773010254,320,1945
50,0.17553353309631348,317,1945
50,0.1795656681060791,312,1945
50,0.18850350379943848,296,1945
50,0.17847585678100586,324,1945
50,0.18248653411865234,338,1945
50,0.17751359939575195,303,1945
50,0.18052124977111816,331,1945
50,0.1785728931427002,321,1945
50,0.1775660514831543,352,1945
50,0.17852497100830078,335,1945
50,0.18753981590270996,337,1945
50,0.17757225036621094,319,1945
50,0.2792539596557617,335,1945
50,0.21541762351989746,341,1945
50,0.271270751953125,310,1945
50,0.2662851810455322,368,1945
50,0.2603018283843994,310,1945
50,0.17357254028320312,325,1945
50,0.2712717056274414,320,1945
50,0.268280029296875,331,1945
50,0.17456388473510742,326,1945
50,0.17658185958862305,324,1945
50,0.2404041290283203,313,1945
